Episode, Loss, Epsilon, Steps
3.748000000000000000e+03,3.660346068825370632e+06,7.321000166666666864e-01,1.132260000000000000e+05
3.749000000000000000e+03,1.333620858294512145e+06,7.320481000000000904e-01,1.132500000000000000e+05
3.750000000000000000e+03,5.074295993680004030e+06,7.320124999999999549e-01,1.132770000000000000e+05
3.751000000000000000e+03,1.381864442416488659e+06,7.319724499999999967e-01,1.133050000000000000e+05
3.752000000000000000e+03,3.140068470626185462e+07,7.319309166666666533e-01,1.133370000000000000e+05
3.753000000000000000e+03,1.103595069051656872e+06,7.318834499999999910e-01,1.133560000000000000e+05
3.754000000000000000e+03,1.921129404878146201e+07,7.318552666666666706e-01,1.133820000000000000e+05
3.755000000000000000e+03,2.013202196939172689e+06,7.318166999999999867e-01,1.134030000000000000e+05
3.756000000000000000e+03,2.453049720653288998e+06,7.317855500000000069e-01,1.134350000000000000e+05
3.757000000000000000e+03,2.653151445943512954e+06,7.317380833333333445e-01,1.134600000000000000e+05
3.758000000000000000e+03,3.951280664454519004e+07,7.317010000000000458e-01,1.135080000000000000e+05
3.759000000000000000e+03,2.584965372043510433e+06,7.316297999999999968e-01,1.135370000000000000e+05
3.760000000000000000e+03,2.392157365561398119e+07,7.315867833333333792e-01,1.135550000000000000e+05
3.761000000000000000e+03,2.478861843259821646e+06,7.315600833333333330e-01,1.135820000000000000e+05
3.762000000000000000e+03,5.307447422971029766e+06,7.315200333333333749e-01,1.136140000000000000e+05
3.763000000000000000e+03,2.437353449282775167e+06,7.314725666666667125e-01,1.136470000000000000e+05
3.764000000000000000e+03,5.541746214959703386e+06,7.314236166666666650e-01,1.136680000000000000e+05
3.765000000000000000e+03,2.472421257882643864e+07,7.313924666666666852e-01,1.136930000000000000e+05
3.766000000000000000e+03,6.148151072815140709e+06,7.313553833333333865e-01,1.137290000000000000e+05
3.767000000000000000e+03,1.254339186905902578e+06,7.313019833333334052e-01,1.137490000000000000e+05
3.768000000000000000e+03,2.175873842207382899e+06,7.312723166666666996e-01,1.137710000000000000e+05
3.769000000000000000e+03,1.670578260961081600e+06,7.312396833333333346e-01,1.137970000000000000e+05
3.770000000000000000e+03,2.683747877810207009e+07,7.312011166666666506e-01,1.138250000000000000e+05
3.771000000000000000e+03,1.475848711074270681e+07,7.311595833333333072e-01,1.138700000000000000e+05
3.772000000000000000e+03,3.074298676522891503e+06,7.310928333333333029e-01,1.138950000000000000e+05
3.773000000000000000e+03,1.895974838004509453e+06,7.310557500000000042e-01,1.139180000000000000e+05
3.774000000000000000e+03,2.010113208592063561e+07,7.310216333333333649e-01,1.139400000000000000e+05
3.775000000000000000e+03,1.096108878742310219e+07,7.309889999999999999e-01,1.139730000000000000e+05
3.776000000000000000e+03,4.806844483063827269e+06,7.309400500000000633e-01,1.139890000000000000e+05
3.777000000000000000e+03,2.843338563689509872e+06,7.309163166666666767e-01,1.140100000000000000e+05
3.778000000000000000e+03,2.958224356215933338e+06,7.308851666666666969e-01,1.140380000000000000e+05
3.779000000000000000e+03,3.538722664491493255e+06,7.308436333333333534e-01,1.140780000000000000e+05
3.780000000000000000e+03,1.334410345517027564e+07,7.307843000000000533e-01,1.141260000000000000e+05
3.781000000000000000e+03,1.343244791424190393e+06,7.307131000000000043e-01,1.141490000000000000e+05
3.782000000000000000e+03,1.025420771758486703e+07,7.306789833333333650e-01,1.141840000000000000e+05
3.783000000000000000e+03,6.563781994462834671e+06,7.306270666666666580e-01,1.142220000000000000e+05
3.784000000000000000e+03,1.896730942425418273e+07,7.305707000000000173e-01,1.142450000000000000e+05
3.785000000000000000e+03,4.203193528675070032e+06,7.305365833333333780e-01,1.142630000000000000e+05
3.786000000000000000e+03,8.776524818785006180e+06,7.305098833333333319e-01,1.142970000000000000e+05
3.787000000000000000e+03,2.509903307308638468e+07,7.304594500000000101e-01,1.143290000000000000e+05
3.788000000000000000e+03,1.397322539300929056e+06,7.304119833333333478e-01,1.143510000000000000e+05
3.789000000000000000e+03,1.955109281212871149e+07,7.303793499999999828e-01,1.143870000000000000e+05
3.790000000000000000e+03,3.066297641320747510e+07,7.303259500000000015e-01,1.144470000000000000e+05
3.791000000000000000e+03,2.038187084611053113e+06,7.302369499999999958e-01,1.144650000000000000e+05
3.792000000000000000e+03,2.458895807873310056e+06,7.302102500000000607e-01,1.144980000000000000e+05
3.793000000000000000e+03,2.665506340960568748e+06,7.301613000000000131e-01,1.145260000000000000e+05
3.794000000000000000e+03,5.360554623896703124e+06,7.301197666666666697e-01,1.145580000000000000e+05
3.795000000000000000e+03,1.932989625078775361e+07,7.300723000000000074e-01,1.145830000000000000e+05
3.796000000000000000e+03,4.376321848779460415e+06,7.300352166666667086e-01,1.146030000000000000e+05
3.797000000000000000e+03,1.382194101070275530e+06,7.300055500000000031e-01,1.146230000000000000e+05
3.798000000000000000e+03,6.452171285664585419e+06,7.299758833333334085e-01,1.146570000000000000e+05
3.799000000000000000e+03,5.644663243326561525e+06,7.299254500000000867e-01,1.146860000000000000e+05
3.800000000000000000e+03,5.201945127335849404e+07,7.298824333333333580e-01,1.147330000000000000e+05
3.801000000000000000e+03,9.300279013007758185e+06,7.298127166666666943e-01,1.147520000000000000e+05
3.802000000000000000e+03,1.083710432986583002e+07,7.297845333333333739e-01,1.147900000000000000e+05
3.803000000000000000e+03,2.448965414545061439e+07,7.297281666666666222e-01,1.148140000000000000e+05
3.804000000000000000e+03,2.836542062215712853e+06,7.296925666666667087e-01,1.148420000000000000e+05
3.805000000000000000e+03,2.076384540636403486e+06,7.296510333333333653e-01,1.148640000000000000e+05
3.806000000000000000e+03,4.744332736058658920e+06,7.296184000000000003e-01,1.149160000000000000e+05
3.807000000000000000e+03,7.439420481295216084e+07,7.295412666666667434e-01,1.149830000000000000e+05
3.808000000000000000e+03,1.014820107714323141e+07,7.294418833333333740e-01,1.150160000000000000e+05
3.809000000000000000e+03,3.686971938285698649e+06,7.293929333333333265e-01,1.150530000000000000e+05
3.810000000000000000e+03,2.145463458674652502e+06,7.293380499999999600e-01,1.150740000000000000e+05
3.811000000000000000e+03,2.531337402072052658e+07,7.293068999999999802e-01,1.151020000000000000e+05
3.812000000000000000e+03,2.171431683485735673e+06,7.292653666666666368e-01,1.151280000000000000e+05
3.813000000000000000e+03,2.991352438423346728e+06,7.292268000000000638e-01,1.151510000000000000e+05
3.814000000000000000e+03,2.495790540580628440e+07,7.291926833333333136e-01,1.151780000000000000e+05
3.815000000000000000e+03,2.613330679144166037e+07,7.291526333333333554e-01,1.152060000000000000e+05
3.816000000000000000e+03,1.142347756314724684e+07,7.291111000000000120e-01,1.152480000000000000e+05
3.817000000000000000e+03,2.795517824443555903e+06,7.290488000000000524e-01,1.152740000000000000e+05
3.818000000000000000e+03,2.937099567109088972e+07,7.290102333333333684e-01,1.153210000000000000e+05
3.819000000000000000e+03,2.564918129412186146e+07,7.289405166666667046e-01,1.153500000000000000e+05
3.820000000000000000e+03,8.688991917628308758e+06,7.288974999999999760e-01,1.153800000000000000e+05
3.821000000000000000e+03,3.108358517660915386e+06,7.288529999999999731e-01,1.154060000000000000e+05
3.822000000000000000e+03,3.846602713573627174e+07,7.288144333333334002e-01,1.154270000000000000e+05
3.823000000000000000e+03,3.884605451101333648e+07,7.287832833333334204e-01,1.154540000000000000e+05
3.824000000000000000e+03,1.739745245034209266e+07,7.287432333333333512e-01,1.154810000000000000e+05
3.825000000000000000e+03,2.681573760938848834e+06,7.287031833333333930e-01,1.155030000000000000e+05
3.826000000000000000e+03,4.414090864332470112e+06,7.286705500000000280e-01,1.155310000000000000e+05
3.827000000000000000e+03,5.421970051123501360e+07,7.286290166666666845e-01,1.155710000000000000e+05
3.828000000000000000e+03,3.403554451049024612e+07,7.285696833333333844e-01,1.156070000000000000e+05
3.829000000000000000e+03,3.439977107893244363e+06,7.285162833333334031e-01,1.156340000000000000e+05
3.830000000000000000e+03,3.300199484970915131e+06,7.284762333333333340e-01,1.156620000000000000e+05
3.831000000000000000e+03,2.931514574950405210e+07,7.284346999999999905e-01,1.156870000000000000e+05
3.832000000000000000e+03,2.849752807195511833e+07,7.283976166666666918e-01,1.157430000000000000e+05
3.833000000000000000e+03,2.339600691929927096e+06,7.283145500000000050e-01,1.157630000000000000e+05
3.834000000000000000e+03,3.920963583922493458e+07,7.282848833333332994e-01,1.157900000000000000e+05
3.835000000000000000e+03,4.701052849166322500e+07,7.282448333333333412e-01,1.158160000000000000e+05
3.836000000000000000e+03,3.547562066863366868e+06,7.282062666666666573e-01,1.158390000000000000e+05
3.837000000000000000e+03,2.018853925503884628e+07,7.281721500000000180e-01,1.158760000000000000e+05
3.838000000000000000e+03,2.975738912733064499e+06,7.281172666666666515e-01,1.159060000000000000e+05
3.839000000000000000e+03,1.113960411563556828e+07,7.280727666666666487e-01,1.159320000000000000e+05
3.840000000000000000e+03,2.611799449406493455e+07,7.280341999999999647e-01,1.159670000000000000e+05
3.841000000000000000e+03,4.724600706719852053e+06,7.279822833333333687e-01,1.159910000000000000e+05
3.842000000000000000e+03,3.381270967400898039e+07,7.279466833333333442e-01,1.160250000000000000e+05
3.843000000000000000e+03,5.573226649521531165e+07,7.278962500000000224e-01,1.160540000000000000e+05
3.844000000000000000e+03,2.750742605065715685e+07,7.278532333333334048e-01,1.160870000000000000e+05
3.845000000000000000e+03,2.083691189083887497e+06,7.278042833333333572e-01,1.161140000000000000e+05
3.846000000000000000e+03,3.156462115979576949e+06,7.277642333333333990e-01,1.161390000000000000e+05
3.847000000000000000e+03,2.266670906933330465e+06,7.277271499999999893e-01,1.161620000000000000e+05
3.848000000000000000e+03,2.304836199026283342e+06,7.276930333333333500e-01,1.161960000000000000e+05
3.849000000000000000e+03,3.368983211718278378e+07,7.276426000000000283e-01,1.162280000000000000e+05
3.850000000000000000e+03,1.816571887428557035e+06,7.275951333333333659e-01,1.162510000000000000e+05
3.851000000000000000e+03,3.695953545684129745e+07,7.275610166666667267e-01,1.163100000000000000e+05
3.852000000000000000e+03,1.724130841510074586e+07,7.274734999999999951e-01,1.163400000000000000e+05
3.853000000000000000e+03,2.798111330299469084e+07,7.274289999999999923e-01,1.163610000000000000e+05
3.854000000000000000e+03,2.573516931912110001e+07,7.273978500000000125e-01,1.163960000000000000e+05
3.855000000000000000e+03,3.334705978744828701e+07,7.273459333333334165e-01,1.164250000000000000e+05
3.856000000000000000e+03,3.201398761108640581e+06,7.273029166666666878e-01,1.164640000000000000e+05
3.857000000000000000e+03,1.784291112943702564e+07,7.272450666666666619e-01,1.165010000000000000e+05
3.858000000000000000e+03,2.444445390590680763e+06,7.271901833333334064e-01,1.165250000000000000e+05
3.859000000000000000e+03,1.907812951419158839e+06,7.271545833333333819e-01,1.165470000000000000e+05
3.860000000000000000e+03,2.412549642121439055e+07,7.271219500000000169e-01,1.165660000000000000e+05
3.861000000000000000e+03,3.961927842840211093e+07,7.270937666666666965e-01,1.166030000000000000e+05
3.862000000000000000e+03,2.469748950692932121e+06,7.270388833333333301e-01,1.166310000000000000e+05
3.863000000000000000e+03,1.356187410689045116e+07,7.269973499999999866e-01,1.166670000000000000e+05
3.864000000000000000e+03,3.203589352568890899e+06,7.269439500000000054e-01,1.167090000000000000e+05
3.865000000000000000e+03,2.622047995978548005e+07,7.268816500000000458e-01,1.167410000000000000e+05
3.866000000000000000e+03,4.724418537828588858e+06,7.268341833333333835e-01,1.167630000000000000e+05
3.867000000000000000e+03,3.548558068732335418e+07,7.268015500000000184e-01,1.167860000000000000e+05
3.868000000000000000e+03,2.506733326361805573e+07,7.267674333333333792e-01,1.168110000000000000e+05
3.869000000000000000e+03,2.605094769162653945e+06,7.267303499999999694e-01,1.168450000000000000e+05
3.870000000000000000e+03,1.758350171602874622e+07,7.266799166666666476e-01,1.168730000000000000e+05
3.871000000000000000e+03,9.076455035070395097e+06,7.266383833333334152e-01,1.168950000000000000e+05
3.872000000000000000e+03,1.047943912877888978e+07,7.266057500000000502e-01,1.169290000000000000e+05
3.873000000000000000e+03,2.875485858544791117e+06,7.265553166666667284e-01,1.169530000000000000e+05
3.874000000000000000e+03,4.033420053711327165e+07,7.265197166666667039e-01,1.169890000000000000e+05
3.875000000000000000e+03,5.525996749321871437e+06,7.264663166666667227e-01,1.170180000000000000e+05
3.876000000000000000e+03,1.318129599528124742e+07,7.264232999999999940e-01,1.170490000000000000e+05
3.877000000000000000e+03,2.227821822394012008e+06,7.263773166666667169e-01,1.170730000000000000e+05
3.878000000000000000e+03,2.495474152999963146e+06,7.263417166666666924e-01,1.171080000000000000e+05
3.879000000000000000e+03,1.447373270543419756e+07,7.262897999999999854e-01,1.171470000000000000e+05
3.880000000000000000e+03,5.562292149777400307e+06,7.262319500000000705e-01,1.171830000000000000e+05
3.881000000000000000e+03,2.988805521161863115e+06,7.261785499999999782e-01,1.172120000000000000e+05
3.882000000000000000e+03,3.207739905722600967e+07,7.261355333333333606e-01,1.172490000000000000e+05
3.883000000000000000e+03,1.773506845639397390e+06,7.260806499999999941e-01,1.172800000000000000e+05
3.884000000000000000e+03,2.399878230862245336e+07,7.260346666666667170e-01,1.173020000000000000e+05
3.885000000000000000e+03,2.709451060231966153e+07,7.260020333333333520e-01,1.173210000000000000e+05
3.886000000000000000e+03,2.899581290345204063e+06,7.259738500000000316e-01,1.173480000000000000e+05
3.887000000000000000e+03,1.853202540267890785e+06,7.259337999999999624e-01,1.173770000000000000e+05
3.888000000000000000e+03,1.210572136584153166e+06,7.258907833333333448e-01,1.173980000000000000e+05
3.889000000000000000e+03,3.338297131104915868e+06,7.258596333333333650e-01,1.174330000000000000e+05
3.890000000000000000e+03,1.144778938699063612e+06,7.258077166666666580e-01,1.174550000000000000e+05
3.891000000000000000e+03,3.885608064672636241e+07,7.257750833333334040e-01,1.174790000000000000e+05
3.892000000000000000e+03,1.480501944715930149e+06,7.257394833333333795e-01,1.174980000000000000e+05
3.893000000000000000e+03,2.877629616052140016e+06,7.257113000000000591e-01,1.175220000000000000e+05
3.894000000000000000e+03,5.755221347729706019e+07,7.256757000000000346e-01,1.175750000000000000e+05
3.895000000000000000e+03,1.024974374636008963e+07,7.255970833333333925e-01,1.176070000000000000e+05
3.896000000000000000e+03,1.344907180053116055e+06,7.255496166666667301e-01,1.176280000000000000e+05
3.897000000000000000e+03,2.395024373598540947e+07,7.255184666666667503e-01,1.176530000000000000e+05
3.898000000000000000e+03,1.199930379493107088e+07,7.254813833333333406e-01,1.176780000000000000e+05
3.899000000000000000e+03,1.753353747873521224e+07,7.254443000000000419e-01,1.177050000000000000e+05
3.900000000000000000e+03,1.618789593776950613e+06,7.254042499999999727e-01,1.177290000000000000e+05
3.901000000000000000e+03,1.723581253728731303e+06,7.253686500000000592e-01,1.177520000000000000e+05
3.902000000000000000e+03,1.783286210752821527e+06,7.253345333333334199e-01,1.177780000000000000e+05
3.903000000000000000e+03,1.669005413483428024e+07,7.252959666666667360e-01,1.177970000000000000e+05
3.904000000000000000e+03,2.123017829690434039e+06,7.252677833333334156e-01,1.178270000000000000e+05
3.905000000000000000e+03,3.116729881203226745e+06,7.252232833333334128e-01,1.178570000000000000e+05
3.906000000000000000e+03,1.910148130871739937e+06,7.251787833333334099e-01,1.178830000000000000e+05
